geneId	gene	disease	diseaseName
2170	FABP3	C0036341	Schizophrenia spectrum and other psychotic disorders
2171	FABP5	C0036341	Schizophrenia spectrum and other psychotic disorders
2906	GRIN2D	C0036341	Schizophrenia spectrum and other psychotic disorders
2931	GSK3A	C0036341	Schizophrenia spectrum and other psychotic disorders
3274	HRH2	C0036341	Schizophrenia spectrum and other psychotic disorders
4627	MYH9	C0036341	Schizophrenia spectrum and other psychotic disorders
4923	NTSR1	C0036341	Schizophrenia spectrum and other psychotic disorders
5444	PON1	C0036341	Schizophrenia spectrum and other psychotic disorders
5578	PRKCA	C0036341	Schizophrenia spectrum and other psychotic disorders
7133	TNFRSF1B	C0036341	Schizophrenia spectrum and other psychotic disorders
774	CACNA1B	C0036341	Schizophrenia spectrum and other psychotic disorders
9607	CARTPT	C0036341	Schizophrenia spectrum and other psychotic disorders
801	CALM1	C0036341	Schizophrenia spectrum and other psychotic disorders
5319	PLA2G1B	C0036341	Schizophrenia spectrum and other psychotic disorders
1789	DNMT3B	C0036341	Schizophrenia spectrum and other psychotic disorders
221	ALDH3B1	C0036341	Schizophrenia spectrum and other psychotic disorders
23780	APOL2	C0036341	Schizophrenia spectrum and other psychotic disorders
2558	GABRA5	C0036341	Schizophrenia spectrum and other psychotic disorders
283748	PLA2G4D	C0036341	Schizophrenia spectrum and other psychotic disorders
2901	GRIK5	C0036341	Schizophrenia spectrum and other psychotic disorders
2953	GSTT2	C0036341	Schizophrenia spectrum and other psychotic disorders
3714	JAG2	C0036341	Schizophrenia spectrum and other psychotic disorders
51473	DCDC2	C0036341	Schizophrenia spectrum and other psychotic disorders
5468	PPARG	C0036341	Schizophrenia spectrum and other psychotic disorders
6470	SHMT1	C0036341	Schizophrenia spectrum and other psychotic disorders
81567	TXNDC5	C0036341	Schizophrenia spectrum and other psychotic disorders
84466	MEGF10	C0036341	Schizophrenia spectrum and other psychotic disorders
8863	PER3	C0036341	Schizophrenia spectrum and other psychotic disorders
288	ANK3	C0036341	Schizophrenia spectrum and other psychotic disorders
121278	TPH2	C0036341	Schizophrenia spectrum and other psychotic disorders
80832	APOL4	C0036341	Schizophrenia spectrum and other psychotic disorders
84628	NTNG2	C0036341	Schizophrenia spectrum and other psychotic disorders
2752	GLUL	C0036341	Schizophrenia spectrum and other psychotic disorders
4318	MMP9	C0036341	Schizophrenia spectrum and other psychotic disorders
2897	GRIK1	C0036341	Schizophrenia spectrum and other psychotic disorders
5354	PLP1	C0036341	Schizophrenia spectrum and other psychotic disorders
6855	SYP	C0036341	Schizophrenia spectrum and other psychotic disorders
135	ADORA2A	C0036341	Schizophrenia spectrum and other psychotic disorders
19	ABCA1	C0036341	Schizophrenia spectrum and other psychotic disorders
4922	NTS	C0036341	Schizophrenia spectrum and other psychotic disorders
5053	PAH	C0036341	Schizophrenia spectrum and other psychotic disorders
6558	SLC12A2	C0036341	Schizophrenia spectrum and other psychotic disorders
2898	GRIK2	C0036341	Schizophrenia spectrum and other psychotic disorders
65018	PINK1	C0036341	Schizophrenia spectrum and other psychotic disorders
7531	YWHAE	C0036341	Schizophrenia spectrum and other psychotic disorders
150	ADRA2A	C0036341	Schizophrenia spectrum and other psychotic disorders
25830	SULT4A1	C0036341	Schizophrenia spectrum and other psychotic disorders
2918	GRM8	C0036341	Schizophrenia spectrum and other psychotic disorders
3361	HTR5A	C0036341	Schizophrenia spectrum and other psychotic disorders
407034	MIR30E	C0036341	Schizophrenia spectrum and other psychotic disorders
421	ARVCF	C0036341	Schizophrenia spectrum and other psychotic disorders
1132	CHRM4	C0036341	Schizophrenia spectrum and other psychotic disorders
27087	B3GAT1	C0036341	Schizophrenia spectrum and other psychotic disorders
2847	MCHR1	C0036341	Schizophrenia spectrum and other psychotic disorders
3065	HDAC1	C0036341	Schizophrenia spectrum and other psychotic disorders
3606	IL18	C0036341	Schizophrenia spectrum and other psychotic disorders
6667	SP1	C0036341	Schizophrenia spectrum and other psychotic disorders
10369	CACNG2	C0036341	Schizophrenia spectrum and other psychotic disorders
1740	DLG2	C0036341	Schizophrenia spectrum and other psychotic disorders
23040	MYT1L	C0036341	Schizophrenia spectrum and other psychotic disorders
27115	PDE7B	C0036341	Schizophrenia spectrum and other psychotic disorders
4916	NTRK3	C0036341	Schizophrenia spectrum and other psychotic disorders
5290	PIK3CA	C0036341	Schizophrenia spectrum and other psychotic disorders
8841	HDAC3	C0036341	Schizophrenia spectrum and other psychotic disorders
8991	SELENBP1	C0036341	Schizophrenia spectrum and other psychotic disorders
10371	SEMA3A	C0036341	Schizophrenia spectrum and other psychotic disorders
140679	SLC32A1	C0036341	Schizophrenia spectrum and other psychotic disorders
1759	DNM1	C0036341	Schizophrenia spectrum and other psychotic disorders
2774	GNAL	C0036341	Schizophrenia spectrum and other psychotic disorders
3570	IL6R	C0036341	Schizophrenia spectrum and other psychotic disorders
4297	KMT2A	C0036341	Schizophrenia spectrum and other psychotic disorders
4522	MTHFD1	C0036341	Schizophrenia spectrum and other psychotic disorders
4804	NGFR	C0036341	Schizophrenia spectrum and other psychotic disorders
4976	OPA1	C0036341	Schizophrenia spectrum and other psychotic disorders
6804	STX1A	C0036341	Schizophrenia spectrum and other psychotic disorders
7436	VLDLR	C0036341	Schizophrenia spectrum and other psychotic disorders
9699	RIMS2	C0036341	Schizophrenia spectrum and other psychotic disorders
9826	ARHGEF11	C0036341	Schizophrenia spectrum and other psychotic disorders
1103	CHAT	C0036341	Schizophrenia spectrum and other psychotic disorders
1269	CNR2	C0036341	Schizophrenia spectrum and other psychotic disorders
1948	EFNB2	C0036341	Schizophrenia spectrum and other psychotic disorders
1961	EGR4	C0036341	Schizophrenia spectrum and other psychotic disorders
2100	ESR2	C0036341	Schizophrenia spectrum and other psychotic disorders
23245	ASTN2	C0036341	Schizophrenia spectrum and other psychotic disorders
3094	HINT1	C0036341	Schizophrenia spectrum and other psychotic disorders
367	AR	C0036341	Schizophrenia spectrum and other psychotic disorders
51299	NRN1	C0036341	Schizophrenia spectrum and other psychotic disorders
5291	PIK3CB	C0036341	Schizophrenia spectrum and other psychotic disorders
57084	SLC17A6	C0036341	Schizophrenia spectrum and other psychotic disorders
6870	TACR3	C0036341	Schizophrenia spectrum and other psychotic disorders
6908	TBP	C0036341	Schizophrenia spectrum and other psychotic disorders
6934	TCF7L2	C0036341	Schizophrenia spectrum and other psychotic disorders
7052	TGM2	C0036341	Schizophrenia spectrum and other psychotic disorders
7515	XRCC1	C0036341	Schizophrenia spectrum and other psychotic disorders
84547	PGBD1	C0036341	Schizophrenia spectrum and other psychotic disorders
8787	RGS9	C0036341	Schizophrenia spectrum and other psychotic disorders
1152	CKB	C0036341	Schizophrenia spectrum and other psychotic disorders
2019	EN1	C0036341	Schizophrenia spectrum and other psychotic disorders
23208	SYT11	C0036341	Schizophrenia spectrum and other psychotic disorders
23395	LARS2	C0036341	Schizophrenia spectrum and other psychotic disorders
259217	HSPA12A	C0036341	Schizophrenia spectrum and other psychotic disorders
27037	TRMT2A	C0036341	Schizophrenia spectrum and other psychotic disorders
2911	GRM1	C0036341	Schizophrenia spectrum and other psychotic disorders
324	APC	C0036341	Schizophrenia spectrum and other psychotic disorders
338442	HCAR2	C0036341	Schizophrenia spectrum and other psychotic disorders
4090	SMAD5	C0036341	Schizophrenia spectrum and other psychotic disorders
4190	MDH1	C0036341	Schizophrenia spectrum and other psychotic disorders
5100	PCDH8	C0036341	Schizophrenia spectrum and other psychotic disorders
51734	MSRB1	C0036341	Schizophrenia spectrum and other psychotic disorders
5730	PTGDS	C0036341	Schizophrenia spectrum and other psychotic disorders
6586	SLIT3	C0036341	Schizophrenia spectrum and other psychotic disorders
6647	SOD1	C0036341	Schizophrenia spectrum and other psychotic disorders
6869	TACR1	C0036341	Schizophrenia spectrum and other psychotic disorders
9248	GPR50	C0036341	Schizophrenia spectrum and other psychotic disorders
9588	PRDX6	C0036341	Schizophrenia spectrum and other psychotic disorders
9783	RIMS3	C0036341	Schizophrenia spectrum and other psychotic disorders
1138	CHRNA5	C0036341	Schizophrenia spectrum and other psychotic disorders
1454	CSNK1E	C0036341	Schizophrenia spectrum and other psychotic disorders
155	ADRB3	C0036341	Schizophrenia spectrum and other psychotic disorders
1571	CYP2E1	C0036341	Schizophrenia spectrum and other psychotic disorders
1958	EGR1	C0036341	Schizophrenia spectrum and other psychotic disorders
216	ALDH1A1	C0036341	Schizophrenia spectrum and other psychotic disorders
2263	FGFR2	C0036341	Schizophrenia spectrum and other psychotic disorders
22871	NLGN1	C0036341	Schizophrenia spectrum and other psychotic disorders
23551	RASD2	C0036341	Schizophrenia spectrum and other psychotic disorders
2559	GABRA6	C0036341	Schizophrenia spectrum and other psychotic disorders
26223	FBXL21	C0036341	Schizophrenia spectrum and other psychotic disorders
266727	MDGA1	C0036341	Schizophrenia spectrum and other psychotic disorders
2675	GFRA2	C0036341	Schizophrenia spectrum and other psychotic disorders
2729	GCLC	C0036341	Schizophrenia spectrum and other psychotic disorders
2744	GLS	C0036341	Schizophrenia spectrum and other psychotic disorders
285242	HTR3E	C0036341	Schizophrenia spectrum and other psychotic disorders
3352	HTR1D	C0036341	Schizophrenia spectrum and other psychotic disorders
361	AQP4	C0036341	Schizophrenia spectrum and other psychotic disorders
3613	IMPA2	C0036341	Schizophrenia spectrum and other psychotic disorders
3697	ITIH1	C0036341	Schizophrenia spectrum and other psychotic disorders
4009	LMX1A	C0036341	Schizophrenia spectrum and other psychotic disorders
4023	LPL	C0036341	Schizophrenia spectrum and other psychotic disorders
4233	MET	C0036341	Schizophrenia spectrum and other psychotic disorders
4482	MSRA	C0036341	Schizophrenia spectrum and other psychotic disorders
4862	NPAS2	C0036341	Schizophrenia spectrum and other psychotic disorders
5062	PAK2	C0036341	Schizophrenia spectrum and other psychotic disorders
5080	PAX6	C0036341	Schizophrenia spectrum and other psychotic disorders
6303	SAT1	C0036341	Schizophrenia spectrum and other psychotic disorders
6720	SREBF1	C0036341	Schizophrenia spectrum and other psychotic disorders
6721	SREBF2	C0036341	Schizophrenia spectrum and other psychotic disorders
6891	TAP2	C0036341	Schizophrenia spectrum and other psychotic disorders
7101	NR2E1	C0036341	Schizophrenia spectrum and other psychotic disorders
7276	TTR	C0036341	Schizophrenia spectrum and other psychotic disorders
7625	ZNF74	C0036341	Schizophrenia spectrum and other psychotic disorders
8220	DGCR14	C0036341	Schizophrenia spectrum and other psychotic disorders
8605	PLA2G4C	C0036341	Schizophrenia spectrum and other psychotic disorders
8843	HCAR3	C0036341	Schizophrenia spectrum and other psychotic disorders
9369	NRXN3	C0036341	Schizophrenia spectrum and other psychotic disorders
9759	HDAC4	C0036341	Schizophrenia spectrum and other psychotic disorders
30816	ERVW-1	C0036341	Schizophrenia spectrum and other psychotic disorders
6750	SST	C0036341	Schizophrenia spectrum and other psychotic disorders
5245	PHB	C0036341	Schizophrenia spectrum and other psychotic disorders
8443	GNPAT	C0036341	Schizophrenia spectrum and other psychotic disorders
10634	GAS2L1	C0036341	Schizophrenia spectrum and other psychotic disorders
10675	CSPG5	C0036341	Schizophrenia spectrum and other psychotic disorders
11167	FSTL1	C0036341	Schizophrenia spectrum and other psychotic disorders
11240	PADI2	C0036341	Schizophrenia spectrum and other psychotic disorders
1129	CHRM2	C0036341	Schizophrenia spectrum and other psychotic disorders
1136	CHRNA3	C0036341	Schizophrenia spectrum and other psychotic disorders
134	ADORA1	C0036341	Schizophrenia spectrum and other psychotic disorders
1392	CRH	C0036341	Schizophrenia spectrum and other psychotic disorders
1453	CSNK1D	C0036341	Schizophrenia spectrum and other psychotic disorders
154664	ABCA13	C0036341	Schizophrenia spectrum and other psychotic disorders
1630	DCC	C0036341	Schizophrenia spectrum and other psychotic disorders
1745	DLX1	C0036341	Schizophrenia spectrum and other psychotic disorders
2026	ENO2	C0036341	Schizophrenia spectrum and other psychotic disorders
2166	FAAH	C0036341	Schizophrenia spectrum and other psychotic disorders
218	ALDH3A1	C0036341	Schizophrenia spectrum and other psychotic disorders
2182	ACSL4	C0036341	Schizophrenia spectrum and other psychotic disorders
2203	FBP1	C0036341	Schizophrenia spectrum and other psychotic disorders
223117	SEMA3D	C0036341	Schizophrenia spectrum and other psychotic disorders
2260	FGFR1	C0036341	Schizophrenia spectrum and other psychotic disorders
2317	FLNB	C0036341	Schizophrenia spectrum and other psychotic disorders
23426	GRIP1	C0036341	Schizophrenia spectrum and other psychotic disorders
23523	CABIN1	C0036341	Schizophrenia spectrum and other psychotic disorders
23569	PADI4	C0036341	Schizophrenia spectrum and other psychotic disorders
238	ALK	C0036341	Schizophrenia spectrum and other psychotic disorders
266553	OFCC1	C0036341	Schizophrenia spectrum and other psychotic disorders
26985	AP3M1	C0036341	Schizophrenia spectrum and other psychotic disorders
340665	CYP26C1	C0036341	Schizophrenia spectrum and other psychotic disorders
3593	IL12B	C0036341	Schizophrenia spectrum and other psychotic disorders
3756	KCNH1	C0036341	Schizophrenia spectrum and other psychotic disorders
3766	KCNJ10	C0036341	Schizophrenia spectrum and other psychotic disorders
3796	KIF2A	C0036341	Schizophrenia spectrum and other psychotic disorders
4010	LMX1B	C0036341	Schizophrenia spectrum and other psychotic disorders
406989	MIR206	C0036341	Schizophrenia spectrum and other psychotic disorders
4314	MMP3	C0036341	Schizophrenia spectrum and other psychotic disorders
4508	ATP6	C0036341	Schizophrenia spectrum and other psychotic disorders
4905	NSF	C0036341	Schizophrenia spectrum and other psychotic disorders
5105	PCK1	C0036341	Schizophrenia spectrum and other psychotic disorders
5144	PDE4D	C0036341	Schizophrenia spectrum and other psychotic disorders
51738	GHRL	C0036341	Schizophrenia spectrum and other psychotic disorders
5309	PITX3	C0036341	Schizophrenia spectrum and other psychotic disorders
54808	DYM	C0036341	Schizophrenia spectrum and other psychotic disorders
55784	MCTP2	C0036341	Schizophrenia spectrum and other psychotic disorders
56603	CYP26B1	C0036341	Schizophrenia spectrum and other psychotic disorders
5742	PTGS1	C0036341	Schizophrenia spectrum and other psychotic disorders
64854	USP46	C0036341	Schizophrenia spectrum and other psychotic disorders
6890	TAP1	C0036341	Schizophrenia spectrum and other psychotic disorders
6892	TAPBP	C0036341	Schizophrenia spectrum and other psychotic disorders
6950	TCP1	C0036341	Schizophrenia spectrum and other psychotic disorders
7020	TFAP2A	C0036341	Schizophrenia spectrum and other psychotic disorders
7103	TSPAN8	C0036341	Schizophrenia spectrum and other psychotic disorders
7132	TNFRSF1A	C0036341	Schizophrenia spectrum and other psychotic disorders
7518	XRCC4	C0036341	Schizophrenia spectrum and other psychotic disorders
875	CBS	C0036341	Schizophrenia spectrum and other psychotic disorders
8854	ALDH1A2	C0036341	Schizophrenia spectrum and other psychotic disorders
